pid,labels
1362,"73,270,397"
1363,"397,455,501"
1364,"182,196,315"
1365,"25,73,397"
1366,"80,214,397"
1367,"366,397,484"
1368,"196,315,334"
1369,"182,382,397"
1370,"355,397,484"
1371,"302,315,334"
1372,"95,402,448"
1373,"10,69,73"
1374,"187,241,425"
1375,"10,69,397"
1376,"194,455,484"
1377,"73,187,301"
1378,"214,456,482"
1379,"80,382,397"
1380,"314,397,501"
1381,"235,270,397"
1382,"108,204,301"
1383,"182,270,301"
1384,"108,182,301"
1385,"302,315,430"
1386,"2,9,498"
1387,"340,397,484"
1388,"73,80,419"
1389,"194,200,204"
1390,"187,241,270"
1391,"214,397,484"
1392,"127,194,263"
1393,"187,215,241"
1394,"187,194,241"
1395,"302,315,374"
1396,"73,397,511"
1397,"314,397,511"
1398,"182,397,484"
1399,"359,397,436"
1400,"302,315,334"
1401,"214,397,444"
1402,"182,194,315"
1403,"215,315,417"
1404,"10,73,397"
1405,"315,323,444"
1406,"3,194,200"
1407,"182,315,484"
1408,"194,315,425"
1409,"108,204,301"
1410,"196,302,334"
1411,"340,346,397"
1412,"187,194,241"
1413,"80,182,397"
1414,"221,242,510"
1415,"10,221,419"
1416,"69,73,397"
1417,"80,397,484"
1418,"3,200,455"
1419,"355,397,456"
1420,"194,430,518"
1421,"10,80,315"
1422,"160,302,315"
1423,"23,182,251"
1424,"182,194,382"
1425,"270,315,444"
1426,"397,480,484"
1427,"80,182,397"
1428,"204,334,397"
1429,"366,480,484"
1430,"10,69,73"
1431,"187,315,455"
1432,"397,485,511"
1433,"187,315,430"
1434,"80,314,397"
1435,"80,397,448"
1436,"397,480,484"
1437,"346,360,397"
1438,"92,397,484"
1439,"16,182,270"
1440,"182,340,455"
1441,"207,301,459"
1442,"346,397,484"
1443,"214,397,484"
1444,"314,397,501"
1445,"16,397,444"
1446,"182,196,514"
1447,"49,397,430"
1448,"182,221,430"
1449,"2,182,480"
1450,"280,355,456"
1451,"182,196,340"
1452,"10,419,430"
1453,"182,196,270"
1454,"25,80,510"
1455,"160,302,334"
1456,"182,196,340"
1457,"29,302,315"
1458,"187,241,315"
1459,"315,397,480"
1460,"16,204,346"
1461,"182,315,382"
1462,"128,129,186"
1463,"313,314,397"
1464,"80,270,397"
1465,"397,430,485"
1466,"280,425,456"
1467,"69,80,397"
1468,"387,438,465"
1469,"196,315,382"
1470,"182,187,241"
1471,"187,241,315"
1472,"340,355,484"
1473,"80,397,484"
1474,"108,182,301"
1475,"80,448,524"
1476,"16,270,480"
1477,"182,196,455"
1478,"196,355,397"
1479,"334,430,455"
1480,"182,315,397"
1481,"73,80,397"
1482,"366,397,484"
1483,"355,397,456"
1484,"10,49,323"
1485,"397,480,484"
1486,"340,425,444"
1487,"182,315,480"
1488,"10,397,510"
1489,"10,73,397"
1490,"16,397,483"
1491,"69,73,80"
1492,"10,69,315"
1493,"360,366,397"
1494,"182,196,397"
1495,"241,315,334"
1496,"346,397,514"
1497,"194,315,397"
1498,"80,182,196"
1499,"194,397,444"
1500,"10,25,73"
1501,"194,397,484"
1502,"359,397,480"
1503,"25,221,425"
1504,"187,241,270"
1505,"194,382,419"
1506,"397,480,484"
1507,"2,214,484"
1508,"270,315,397"
1509,"214,397,458"
1510,"194,204,425"
1511,"16,302,315"
1512,"315,374,382"
1513,"340,397,425"
1514,"182,187,241"
1515,"108,204,301"
1516,"108,204,301"
1517,"366,397,484"
1518,"73,346,397"
1519,"194,315,340"
1520,"215,315,417"
1521,"242,397,485"
1522,"187,194,315"
1523,"73,397,484"
1524,"49,80,323"
1525,"69,73,397"
1526,"47,49,254"
1527,"80,359,397"
1528,"2,254,497"
1529,"187,241,397"
1530,"16,359,444"
1531,"10,25,221"
1532,"357,455,498"
1533,"80,182,397"
1534,"129,397,511"
1535,"10,25,510"
1536,"214,397,480"
1537,"16,204,480"
1538,"16,263,483"
1539,"16,127,194"
1540,"29,359,397"
1541,"315,397,444"
1542,"182,301,484"
1543,"302,315,340"
1544,"69,73,448"
1545,"270,315,397"
1546,"270,315,340"
1547,"204,221,419"
1548,"128,129,455"
1549,"80,346,397"
1550,"346,397,458"
1551,"182,270,397"
1552,"204,315,417"
1553,"182,270,397"
1554,"242,397,480"
1555,"346,397,498"
1556,"314,397,511"
1557,"194,315,334"
1558,"25,242,510"
1559,"80,270,444"
1560,"254,397,484"
1561,"80,397,510"
1562,"397,480,484"
1563,"366,397,480"
1564,"194,397,480"
1565,"301,302,315"
1566,"69,397,448"
1567,"355,397,456"
1568,"315,382,401"
1569,"9,270,514"
1570,"80,182,397"
1571,"67,69,73"
1572,"187,200,241"
1573,"315,334,452"
1574,"242,484,510"
1575,"10,47,49"
1576,"10,16,182"
1577,"182,194,315"
1578,"182,270,315"
1579,"2,397,484"
1580,"182,196,315"
1581,"366,397,444"
1582,"397,444,480"
1583,"196,315,334"
1584,"194,340,397"
1585,"182,196,315"
1586,"80,397,455"
1587,"182,340,364"
1588,"80,242,510"
1589,"204,215,315"
1590,"182,187,241"
1591,"187,241,313"
1592,"314,397,485"
1593,"73,182,397"
1594,"80,397,448"
1595,"270,346,397"
1596,"204,315,334"
1597,"16,204,419"
1598,"182,187,241"
1599,"73,182,397"
1600,"214,366,397"
1601,"187,241,340"
1602,"80,397,444"
1603,"187,241,376"
1604,"397,444,484"
1605,"214,270,397"
1606,"302,315,334"
1607,"254,397,480"
1608,"194,301,315"
1609,"16,270,480"
1610,"47,49,455"
1611,"16,397,480"
1612,"221,315,510"
1613,"194,263,270"
1614,"2,69,480"
1615,"301,340,397"
1616,"214,372,397"
1617,"29,346,397"
1618,"187,196,340"
1619,"25,220,242"
1620,"397,444,480"
1621,"182,315,480"
1622,"382,397,511"
1623,"315,397,484"
1624,"214,444,455"
1625,"214,397,484"
1626,"280,376,425"
1627,"182,196,315"
1628,"204,334,455"
1629,"182,194,397"
1630,"315,340,484"
1631,"10,49,397"
1632,"214,397,480"
1633,"182,315,455"
1634,"80,323,524"
1635,"80,214,397"
1636,"73,270,397"
1637,"346,355,455"
1638,"196,315,334"
1639,"187,241,374"
1640,"182,270,366"
1641,"108,182,301"
1642,"194,200,444"
1643,"69,73,397"
1644,"69,73,315"
1645,"214,397,484"
1646,"196,302,315"
1647,"397,480,484"
1648,"196,397,480"
1649,"221,397,510"
1650,"69,73,315"
1651,"187,241,340"
1652,"3,182,200"
1653,"2,366,480"
1654,"108,194,301"
1655,"16,366,480"
1656,"10,49,455"
1657,"25,334,510"
1658,"182,196,315"
1659,"397,485,501"
1660,"10,25,510"
1661,"3,200,340"
1662,"196,315,334"
1663,"359,397,444"
1664,"182,194,196"
1665,"95,402,524"
1666,"194,270,301"
1667,"128,129,408"
1668,"182,194,397"
1669,"92,366,397"
1670,"95,340,524"
1671,"67,69,73"
1672,"16,374,397"
1673,"270,397,444"
1674,"196,270,334"
1675,"80,187,397"
1676,"355,366,444"
1677,"187,241,355"
1678,"214,397,501"
1679,"182,270,382"
1680,"10,80,397"
1681,"280,397,455"
1682,"9,270,430"
1683,"16,194,455"
1684,"449,480,484"
1685,"270,397,480"
1686,"108,301,340"
1687,"200,334,430"
1688,"16,270,510"
1689,"397,444,484"
1690,"194,270,382"
1691,"270,315,397"
1692,"397,485,511"
1693,"182,270,340"
1694,"2,340,455"
1695,"124,243,334"
1696,"220,376,425"
1697,"313,397,511"
1698,"182,196,340"
1699,"182,196,382"
1700,"73,80,397"
1701,"397,480,484"
1702,"182,315,366"
1703,"214,340,458"
1704,"10,204,419"
1705,"80,397,484"
1706,"182,270,397"
1707,"214,254,370"
1708,"182,196,315"
1709,"270,315,397"
1710,"302,315,364"
1711,"2,214,254"
1712,"80,397,448"
1713,"29,359,483"
1714,"16,200,315"
1715,"80,346,397"
1716,"16,194,204"
1717,"182,196,397"
1718,"80,315,397"
1719,"2,397,480"
1720,"10,194,221"
1721,"196,302,315"
1722,"80,397,501"
1723,"10,221,251"
1724,"80,187,397"
1725,"221,242,510"
1726,"182,270,514"
1727,"182,270,382"
1728,"187,241,355"
1729,"359,397,425"
1730,"187,241,340"
1731,"10,69,397"
1732,"194,444,480"
1733,"16,187,194"
1734,"187,241,263"
1735,"314,397,511"
1736,"314,397,511"
1737,"221,340,419"
1738,"73,80,397"
1739,"301,334,397"
1740,"194,204,374"
1741,"204,215,315"
1742,"214,254,380"
1743,"2,214,397"
1744,"29,80,359"
1745,"182,382,397"
1746,"366,397,480"
1747,"108,301,340"
1748,"182,196,397"
1749,"80,172,397"
1750,"69,187,241"
1751,"80,270,397"
1752,"80,214,397"
1753,"357,360,455"
1754,"80,182,315"
1755,"10,194,382"
1756,"194,315,334"
1757,"73,214,397"
1758,"314,346,397"
1759,"182,196,514"
1760,"73,80,182"
1761,"80,397,485"
1762,"313,314,397"
1763,"25,182,340"
1764,"25,221,510"
1765,"73,315,484"
1766,"108,204,301"
1767,"357,360,455"
1768,"366,425,480"
1769,"382,397,444"
1770,"194,315,340"
1771,"366,397,480"
1772,"187,241,480"
1773,"187,241,315"
1774,"69,73,397"
1775,"182,187,382"
1776,"80,397,448"
1777,"340,449,484"
1778,"397,480,484"
1779,"108,204,301"
1780,"182,196,436"
1781,"196,302,315"
1782,"355,455,456"
1783,"80,397,444"
1784,"270,397,484"
1785,"397,444,480"
1786,"346,360,397"
1787,"10,47,62"
1788,"194,302,315"
1789,"182,196,315"
1790,"196,302,334"
1791,"220,242,364"
1792,"69,73,397"
1793,"10,80,397"
1794,"194,200,270"
1795,"366,397,480"
1796,"23,182,251"
1797,"10,25,510"
1798,"80,242,397"
1799,"182,187,270"
1800,"397,484,511"
1801,"397,484,511"
1802,"187,241,315"
1803,"346,360,397"
1804,"182,346,382"
1805,"270,346,514"
1806,"182,196,315"
1807,"366,397,480"
1808,"179,340,430"
1809,"80,397,480"
1810,"2,214,480"
1811,"108,204,301"
1812,"270,315,366"
1813,"10,221,510"
1814,"221,397,444"
1815,"182,397,510"
1816,"187,241,340"
1817,"194,204,419"
1818,"80,196,397"
1819,"444,480,510"
1820,"128,129,408"
1821,"196,302,334"
1822,"182,187,194"
1823,"128,129,251"
1824,"182,196,315"
1825,"10,73,242"
1826,"10,69,73"
1827,"10,221,242"
1828,"108,194,455"
1829,"182,196,315"
1830,"80,315,397"
1831,"346,455,498"
1832,"214,397,484"
1833,"204,340,484"
1834,"16,194,484"
1835,"313,397,485"
1836,"187,241,397"
1837,"221,397,510"
1838,"182,270,397"
1839,"182,214,397"
1840,"346,397,511"
1841,"359,397,480"
1842,"182,215,270"
1843,"366,397,480"
1844,"9,357,455"
1845,"10,220,221"
1846,"196,302,315"
1847,"397,480,484"
1848,"355,397,456"
1849,"16,194,315"
1850,"16,315,364"
1851,"366,397,480"
1852,"182,187,196"
1853,"187,315,374"
1854,"204,215,417"
1855,"214,397,484"
1856,"280,346,397"
1857,"182,196,397"
1858,"194,215,315"
1859,"235,270,405"
1860,"182,196,455"
1861,"196,302,315"
1862,"355,397,456"
1863,"187,241,436"
1864,"194,315,340"
1865,"80,397,444"
1866,"2,397,480"
1867,"29,80,397"
1868,"182,270,382"
1869,"235,270,410"
1870,"73,80,397"
1871,"346,397,455"
1872,"16,270,514"
1873,"340,425,484"
1874,"73,214,397"
1875,"187,241,397"
1876,"80,328,397"
1877,"187,241,430"
1878,"182,194,315"
1879,"355,397,456"
1880,"355,366,456"
1881,"10,69,444"
1882,"10,182,196"
1883,"16,204,334"
1884,"187,241,480"
1885,"69,397,480"
1886,"80,270,382"
1887,"80,323,397"
1888,"204,215,334"
1889,"182,196,340"
1890,"270,315,514"
1891,"16,204,263"
1892,"357,360,455"
1893,"220,242,498"
1894,"80,323,524"
1895,"9,346,360"
1896,"242,397,510"
1897,"23,26,251"
1898,"182,194,204"
1899,"313,355,456"
1900,"80,194,382"
1901,"3,200,340"
1902,"196,315,334"
1903,"108,301,455"
1904,"10,345,419"
1905,"366,397,480"
1906,"214,397,456"
1907,"270,340,498"
1908,"182,196,340"
1909,"182,196,315"
1910,"221,242,510"
1911,"10,220,221"
1912,"128,129,455"
1913,"182,343,436"
1914,"204,315,417"
1915,"9,357,455"
1916,"302,315,364"
1917,"355,425,456"
1918,"2,397,480"
1919,"182,366,397"
1920,"80,397,480"
1921,"80,323,524"
1922,"182,196,315"
1923,"16,366,480"
1924,"172,194,430"
1925,"182,196,397"
1926,"182,204,334"
1927,"280,397,480"
1928,"270,340,397"
1929,"108,270,301"
1930,"214,359,397"
1931,"128,129,186"
1932,"340,360,484"
1933,"2,270,514"
1934,"220,242,510"
1935,"196,315,334"
1936,"80,214,397"
1937,"80,270,397"
1938,"179,340,484"
1939,"25,80,448"
1940,"270,397,514"
1941,"221,242,397"
1942,"340,355,456"
1943,"80,397,484"
1944,"235,270,514"
1945,"182,270,382"
1946,"73,182,196"
1947,"80,214,397"
1948,"220,221,242"
1949,"69,73,182"
1950,"270,382,444"
1951,"73,80,397"
1952,"182,187,241"
1953,"166,196,302"
1954,"187,221,241"
1955,"182,194,196"
1956,"80,448,524"
1957,"397,480,484"
1958,"182,270,480"
1959,"340,366,449"
1960,"187,241,397"
1961,"182,270,340"
1962,"25,221,510"
1963,"204,301,334"
1964,"359,397,444"
1965,"10,73,419"
1966,"69,73,397"
1967,"270,397,444"
1968,"80,323,448"
1969,"346,397,501"
1970,"187,241,397"
1971,"10,24,25"
1972,"25,221,419"
1973,"16,168,374"
1974,"220,221,242"
1975,"187,241,340"
1976,"355,360,455"
1977,"214,397,484"
1978,"346,360,397"
1979,"270,340,514"
1980,"73,315,397"
1981,"194,221,484"
1982,"10,25,73"
1983,"182,221,242"
1984,"366,397,444"
1985,"204,315,417"
1986,"214,397,444"
1987,"313,355,456"
1988,"444,480,510"
1989,"25,220,221"
1990,"194,263,274"
1991,"346,376,397"
1992,"182,196,315"
1993,"182,194,419"
1994,"194,315,397"
1995,"182,194,374"
1996,"10,80,397"
1997,"215,315,417"
1998,"187,397,444"
1999,"80,242,397"
2000,"340,360,397"
2001,"69,80,315"
2002,"16,182,419"
2003,"346,397,511"
2004,"187,241,340"
2005,"214,397,444"
2006,"182,196,302"
2007,"214,397,484"
2008,"80,194,323"
2009,"204,315,419"
2010,"80,315,480"
2011,"2,128,129"
2012,"80,194,419"
2013,"355,366,456"
2014,"9,360,455"
2015,"9,270,455"
2016,"16,182,340"
2017,"108,182,301"
2018,"168,194,270"
2019,"25,220,221"
2020,"397,444,480"
2021,"3,194,200"
2022,"182,187,340"
2023,"254,444,480"
2024,"194,397,484"
2025,"187,241,480"
2026,"182,187,301"
2027,"23,182,251"
2028,"366,397,484"
2029,"397,501,511"
2030,"397,444,501"
2031,"214,397,444"
2032,"214,397,480"
2033,"196,315,397"
2034,"194,215,315"
2035,"182,315,374"
2036,"214,397,484"
2037,"3,200,364"
2038,"182,187,241"
2039,"254,366,397"
2040,"194,263,484"
2041,"187,241,301"
2042,"196,315,334"
2043,"95,340,524"
2044,"2,346,498"
2045,"366,397,484"
2046,"355,397,456"
2047,"194,204,315"
2048,"95,402,448"
2049,"73,182,196"
2050,"80,397,511"
2051,"346,359,397"
2052,"215,315,417"
2053,"182,196,315"
2054,"80,444,480"
2055,"187,241,430"
2056,"73,366,397"
2057,"340,360,455"
2058,"182,315,444"
2059,"187,340,455"
2060,"80,204,419"
2061,"204,340,455"
2062,"221,366,449"
2063,"10,69,73"
2064,"10,73,315"
2065,"346,455,484"
2066,"25,359,436"
2067,"73,346,397"
2068,"182,397,484"
2069,"10,49,374"
2070,"25,80,397"
2071,"3,168,200"
2072,"340,355,444"
2073,"168,194,382"
2074,"182,315,374"
2075,"196,334,397"
2076,"25,182,374"
2077,"182,196,315"
2078,"80,182,397"
2079,"397,444,480"
2080,"397,484,501"
2081,"194,315,334"
2082,"182,214,455"
2083,"214,397,484"
2084,"182,187,196"
2085,"346,397,511"
2086,"315,444,480"
2087,"182,315,340"
2088,"397,484,501"
2089,"355,397,425"
2090,"182,251,514"
2091,"366,480,484"
2092,"108,301,340"
2093,"366,376,425"
2094,"315,374,518"
2095,"214,254,397"
2096,"340,397,511"
2097,"194,315,340"
2098,"10,80,221"
2099,"80,397,510"
2100,"270,397,514"
2101,"127,194,263"
2102,"315,340,484"
2103,"182,315,374"
2104,"323,448,524"
2105,"80,194,397"
2106,"80,397,484"
2107,"25,194,510"
2108,"182,194,382"
2109,"214,242,397"
2110,"16,204,315"
2111,"182,196,315"
2112,"214,458,482"
2113,"187,204,241"
2114,"196,315,334"
2115,"355,366,425"
2116,"182,204,315"
2117,"187,241,397"
2118,"45,69,73"
2119,"69,444,480"
2120,"73,95,448"
2121,"182,397,456"
2122,"80,194,397"
2123,"10,69,73"
2124,"2,323,455"
2125,"10,47,49"
2126,"69,73,397"
2127,"108,204,301"
2128,"214,397,458"
2129,"366,444,480"
2130,"10,69,73"
2131,"270,366,484"
2132,"187,241,397"
2133,"29,80,359"
2134,"124,182,243"
2135,"366,397,480"
2136,"214,397,484"
2137,"10,49,62"
2138,"302,315,334"
2139,"182,196,270"
2140,"29,182,483"
2141,"10,80,187"
2142,"182,340,397"
2143,"182,194,270"
2144,"10,49,376"
2145,"80,315,397"
2146,"366,397,484"
2147,"214,397,456"
2148,"25,220,242"
2149,"214,346,397"
2150,"69,80,397"
2151,"182,315,397"
2152,"108,204,301"
2153,"346,360,397"
2154,"355,360,456"
2155,"301,340,484"
2156,"80,194,397"
2157,"221,323,419"
2158,"73,270,397"
2159,"346,397,501"
2160,"80,397,484"
2161,"2,397,456"
2162,"221,425,510"
2163,"182,196,340"
2164,"166,196,302"
2165,"73,196,315"
2166,"25,220,242"
2167,"182,194,382"
2168,"397,480,484"
2169,"80,323,397"
2170,"355,456,482"
2171,"302,315,430"
2172,"194,221,419"
2173,"182,315,455"
2174,"194,270,397"
2175,"80,397,484"
2176,"187,241,334"
2177,"397,484,501"
2178,"346,397,501"
2179,"3,200,340"
2180,"343,430,436"
2181,"92,215,315"
2182,"69,73,315"
2183,"355,397,456"
2184,"397,485,501"
2185,"108,204,301"
2186,"182,374,382"
2187,"215,315,417"
2188,"196,204,315"
2189,"187,194,241"
2190,"73,194,510"
2191,"80,397,510"
2192,"45,69,73"
2193,"3,16,204"
2194,"366,444,449"
2195,"340,397,484"
2196,"214,397,480"
2197,"187,241,315"
2198,"220,242,510"
2199,"366,397,480"
2200,"182,196,315"
2201,"355,397,456"
2202,"10,187,241"
2203,"80,270,397"
2204,"69,73,419"
2205,"194,315,430"
2206,"187,270,340"
2207,"214,280,425"
2208,"313,397,485"
2209,"80,397,484"
2210,"80,196,397"
2211,"346,455,498"
2212,"108,204,301"
2213,"359,366,397"
2214,"366,397,484"
2215,"2,397,480"
2216,"182,315,340"
2217,"204,315,334"
2218,"220,242,510"
2219,"346,397,498"
2220,"25,221,510"
2221,"397,444,484"
2222,"204,315,374"
2223,"313,346,360"
2224,"313,397,501"
2225,"182,196,397"
2226,"182,270,301"
2227,"25,220,242"
2228,"16,204,480"
2229,"251,360,455"
2230,"187,194,241"
2231,"220,242,510"
2232,"374,382,397"
2233,"187,241,448"
2234,"73,214,397"
2235,"220,221,242"
2236,"25,376,425"
2237,"355,397,456"
2238,"10,220,242"
2239,"340,376,425"
2240,"182,359,397"
2241,"80,397,518"
2242,"182,196,340"
2243,"187,241,397"
2244,"80,323,524"
2245,"346,444,498"
2246,"187,241,397"
2247,"25,242,425"
2248,"73,80,397"
2249,"10,69,73"
2250,"196,302,334"
2251,"73,221,419"
2252,"196,334,444"
2253,"10,25,221"
2254,"204,215,430"
2255,"10,69,73"
2256,"3,168,200"
2257,"397,444,480"
2258,"271,444,455"
2259,"10,220,221"
2260,"10,80,194"
2261,"16,204,334"
2262,"314,397,501"
2263,"80,397,484"
2264,"2,372,497"
2265,"397,444,480"
2266,"397,455,480"
2267,"359,397,484"
2268,"2,254,497"
2269,"80,315,334"
2270,"270,382,397"
2271,"315,346,397"
2272,"194,430,518"
2273,"108,182,340"
2274,"187,397,480"
2275,"182,187,315"
2276,"69,73,397"
2277,"182,196,315"
2278,"182,340,455"
2279,"280,425,444"
2280,"2,464,498"
2281,"315,346,397"
2282,"204,315,334"
2283,"346,397,511"
2284,"214,397,484"
2285,"340,425,484"
2286,"3,182,200"
2287,"108,194,301"
2288,"200,221,419"
2289,"220,242,510"
2290,"182,194,397"
2291,"196,302,315"
2292,"172,194,430"
2293,"334,430,518"
2294,"366,397,444"
2295,"80,221,397"
2296,"10,25,221"
2297,"346,455,498"
2298,"25,221,242"
2299,"16,127,374"
2300,"387,438,465"
2301,"204,334,397"
2302,"80,196,315"
2303,"301,397,455"
2304,"187,241,340"
2305,"80,214,484"
2306,"346,455,498"
2307,"204,315,334"
2308,"313,355,456"
2309,"3,200,221"
2310,"242,346,397"
2311,"2,254,397"
2312,"80,182,484"
2313,"2,346,483"
2314,"25,221,510"
2315,"10,25,510"
2316,"128,129,186"
2317,"10,49,80"
2318,"10,49,425"
2319,"340,355,456"
2320,"182,187,194"
2321,"10,397,444"
2322,"346,397,514"
2323,"2,214,254"
2324,"397,444,480"
2325,"214,397,480"
2326,"214,254,397"
2327,"29,214,359"
2328,"80,221,397"
2329,"108,204,301"
2330,"16,194,315"
2331,"2,9,498"
2332,"73,315,397"
2333,"182,346,397"
2334,"196,302,315"
2335,"29,397,444"
2336,"215,315,417"
2337,"10,220,221"
2338,"73,315,444"
2339,"108,182,196"
2340,"204,315,417"
2341,"346,397,501"
2342,"340,366,484"
2343,"10,25,80"
2344,"73,397,484"
2345,"124,196,243"
2346,"196,315,455"
2347,"10,49,62"
2348,"3,182,340"
2349,"302,315,334"
2350,"80,323,524"
2351,"10,204,419"
2352,"108,204,301"
2353,"10,25,220"
2354,"355,397,456"
2355,"9,357,455"
2356,"340,397,484"
2357,"29,214,483"
2358,"194,315,452"
2359,"25,397,510"
2360,"376,397,444"
2361,"346,455,498"
2362,"360,366,397"
2363,"29,315,419"
2364,"73,182,196"
2365,"270,346,397"
2366,"220,221,242"
2367,"187,241,397"
2368,"168,187,194"
2369,"397,444,483"
2370,"16,194,221"
2371,"214,397,456"
2372,"397,444,480"
2373,"220,221,242"
2374,"128,129,221"
2375,"73,80,315"
2376,"182,196,340"
2377,"95,187,241"
2378,"16,127,194"
2379,"387,438,465"
2380,"214,360,397"
2381,"340,360,397"
2382,"194,302,315"
2383,"182,196,315"
2384,"2,10,510"
2385,"182,270,397"
2386,"204,215,315"
2387,"166,182,196"
2388,"128,129,241"
2389,"10,80,510"
2390,"108,270,301"
2391,"204,334,419"
2392,"315,359,397"
2393,"108,182,301"
2394,"196,334,406"
2395,"314,397,511"
2396,"10,25,242"
2397,"10,69,73"
2398,"194,382,510"
2399,"29,187,340"
2400,"10,49,194"
2401,"49,397,455"
2402,"16,127,366"
2403,"2,376,425"
2404,"108,204,301"
2405,"80,444,510"
2406,"196,302,334"
2407,"10,67,69"
2408,"302,315,430"
2409,"69,73,448"
2410,"196,270,514"
2411,"194,397,511"
2412,"194,397,425"
2413,"16,315,374"
2414,"10,340,419"
2415,"16,182,200"
2416,"16,204,334"
2417,"69,196,419"
2418,"80,346,397"
2419,"80,315,323"
2420,"187,241,397"
2421,"346,397,484"
2422,"16,187,194"
2423,"16,127,263"
2424,"16,366,480"
2425,"323,448,524"
2426,"108,182,301"
2427,"23,26,251"
2428,"196,315,334"
2429,"214,254,397"
2430,"270,397,455"
2431,"128,129,186"
2432,"214,254,380"
2433,"340,425,484"
2434,"182,204,334"
2435,"182,194,315"
2436,"182,196,315"
2437,"196,334,397"
2438,"182,187,196"
2439,"302,315,334"
2440,"10,221,419"
2441,"8,9,455"
2442,"73,80,518"
2443,"187,196,397"
2444,"397,480,484"
2445,"196,270,315"
2446,"10,194,397"
2447,"270,340,514"
2448,"270,340,425"
2449,"25,220,242"
2450,"340,455,498"
2451,"355,397,456"
2452,"397,480,484"
2453,"302,315,374"
2454,"182,187,194"
2455,"179,340,484"
2456,"128,129,186"
2457,"80,221,419"
2458,"397,444,480"
2459,"214,397,480"
2460,"49,182,480"
2461,"10,67,69"
2462,"221,301,419"
2463,"194,455,484"
2464,"10,25,80"
2465,"340,366,484"
2466,"187,241,397"
2467,"214,397,484"
2468,"25,220,242"
2469,"366,397,480"
2470,"95,448,524"
2471,"220,242,510"
2472,"196,302,334"
2473,"3,168,200"
2474,"315,346,397"
2475,"376,397,501"
2476,"315,340,419"
2477,"73,315,382"
2478,"182,397,444"
2479,"182,315,419"
2480,"80,196,315"
2481,"16,182,204"
2482,"16,343,436"
2483,"80,221,510"
2484,"49,315,518"
2485,"25,359,397"
2486,"2,214,497"
2487,"340,397,425"
2488,"196,397,444"
2489,"315,359,397"
2490,"187,194,241"
2491,"355,397,456"
2492,"340,376,425"
